dataset,method,estimated_ate,true_ate,bias,absolute_bias,relative_error_pct,run,confounding_strength
simulation,Naive,0.06878794703318683,0.03395975027842678,0.03482819675476005,0.03482819675476005,102.55728169145272,1,0.375
simulation,OLS,0.03923802151689417,0.03395975027842678,0.005278271238467393,0.005278271238467393,15.542726890487353,1,0.375
simulation,IPW,0.03983471629790773,0.03395975027842678,0.005874966019480954,0.005874966019480954,17.299791580661523,1,0.375
simulation,DML,0.040490413491241856,0.03395975027842678,0.006530663212815077,0.006530663212815077,19.230598456325332,1,0.375
simulation,Causal Forest,0.03943532230543403,0.03395975027842678,0.005475572027007249,0.005475572027007249,16.123711105395415,1,0.375
