dataset,method,estimated_ate,true_ate,bias,absolute_bias,relative_error_pct,run,confounding_strength
simulation,Naive,0.16998351929720237,0.0340030559875833,0.13598046330961908,0.13598046330961908,399.9065947462907,2,1.0
simulation,OLS,0.04159503512732612,0.0340030559875833,0.00759197913974282,0.00759197913974282,22.327343584985833,2,1.0
simulation,IPW,0.04412894503469116,0.0340030559875833,0.010125889047107865,0.010125889047107865,29.779349981970675,2,1.0
simulation,DML,0.04372812972116845,0.0340030559875833,0.009725073733585152,0.009725073733585152,28.600587362313558,2,1.0
simulation,Causal Forest,0.04218646601517876,0.0340030559875833,0.008183410027595463,0.008183410027595463,24.06668986041652,2,1.0
